candidate_budget,sender,receiver,sender_layer,receiver_layer,oracle_mass,gold_topk_recall,oracle_attn_l1,oracle_output_mse,oracle_output_cosine
32,qwen_receiver,llama32_1b,15,15,0.17284717969596386,0.19948863983154297,1.6543056219816208,0.0529381362721324,0.8158959597349167
32,llama32_1b,qwen_sender,0,0,0.23616378381848335,0.3121910095214844,1.527672439813614,0.00040269293458550237,0.9640131518244743
32,llama32_1b,qwen_sender,4,4,0.2339221090078354,0.21202468872070312,1.532155767083168,0.0027490166248753667,0.9588644802570343
32,llama32_1b,qwen_sender,8,8,0.1806570701301098,0.18623733520507812,1.5797359347343445,3.439864933490753,0.7098662033677101
32,llama32_1b,qwen_sender,12,12,0.16140172444283962,0.2217082977294922,1.4526865631341934,25.447123289108276,0.6157748699188232
32,llama32_1b,qwen_sender,15,15,0.22487543523311615,0.2211742401123047,1.550249144434929,0.7886378988623619,0.7103996425867081
32,llama32_1b,qwen_receiver,0,0,0.23539971187710762,0.2635021209716797,1.5292005985975266,0.0004372003495518584,0.9639234095811844
32,llama32_1b,qwen_receiver,4,4,0.2337083425372839,0.21001434326171875,1.532583311200142,0.005450084514450282,0.9497810676693916
32,llama32_1b,qwen_receiver,8,8,0.22914705611765385,0.19483375549316406,1.3571715354919434,9.309687614440918,0.6225088238716125
32,llama32_1b,qwen_receiver,12,12,0.1771164983510971,0.19467735290527344,1.2124994546175003,94.70933532714844,0.42437561601400375
32,llama32_1b,qwen_receiver,15,15,0.25762734562158585,0.24827003479003906,1.276697352528572,6.396875202655792,0.51716747879982
64,qwen_sender,qwen_receiver,0,0,0.40562206506729126,0.7406005859375,1.188755750656128,0.0036902097053825855,0.8228319883346558
64,qwen_sender,qwen_receiver,4,4,0.486163854598999,0.7055206298828125,1.027672290802002,0.020304406061768532,0.8698734045028687
64,qwen_sender,qwen_receiver,8,8,0.711520791053772,0.6233673095703125,0.5769583582878113,0.04429527744650841,0.9585983157157898
64,qwen_sender,qwen_receiver,12,12,0.8569951057434082,0.5929107666015625,0.28600984811782837,0.2803816795349121,0.9563747048377991
64,qwen_sender,qwen_receiver,15,15,0.7341549396514893,0.701873779296875,0.508184015750885,1.9392704963684082,0.8281516432762146
64,qwen_sender,llama32_1b,0,0,0.3668118119239807,0.36014652252197266,1.2663763910531998,0.00012095351121388376,0.9615988358855247
64,qwen_sender,llama32_1b,4,4,0.3271535858511925,0.36924171447753906,1.3456927984952927,0.0035175194789189845,0.9138380810618401
64,qwen_sender,llama32_1b,8,8,0.3816317841410637,0.40103912353515625,1.2367363721132278,0.00725236686412245,0.8464070856571198
64,qwen_sender,llama32_1b,12,12,0.49580681324005127,0.4592733383178711,1.008386343717575,0.005793174030259252,0.847119003534317
